file_path,thumbnail,width,height,order,set_key
http://hcremacmini01.library.yale.edu/images/dra037-s01-b010-f121-i02-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b010-f121-i02-p0001.jpg,1059,2048,1,dra037-s01-b010-f121-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b010-f121-i02-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b010-f121-i02-p0002.jpg,1033,2048,2,dra037-s01-b010-f121-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b010-f121-i02-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b010-f121-i02-p0003.jpg,1048,2048,3,dra037-s01-b010-f121-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b010-f121-i02-p0004.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b010-f121-i02-p0004.jpg,1043,2048,4,dra037-s01-b010-f121-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b010-f121-i02-p0005.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b010-f121-i02-p0005.jpg,1042,2048,5,dra037-s01-b010-f121-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b010-f121-i02-p0006.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b010-f121-i02-p0006.jpg,1040,2048,6,dra037-s01-b010-f121-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b010-f122-i05-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b010-f122-i05-p0001.jpg,1322,2048,1,dra037-s01-b010-f122-i05
http://hcremacmini01.library.yale.edu/images/dra037-s01-b010-f122-i05-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b010-f122-i05-p0002.jpg,1336,2048,2,dra037-s01-b010-f122-i05
http://hcremacmini01.library.yale.edu/images/dra037-s01-b010-f122-i05-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b010-f122-i05-p0003.jpg,1321,2048,3,dra037-s01-b010-f122-i05
http://hcremacmini01.library.yale.edu/images/dra037-s01-b010-f122-i05-p0004.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b010-f122-i05-p0004.jpg,1319,2048,4,dra037-s01-b010-f122-i05
http://hcremacmini01.library.yale.edu/images/dra037-s01-b010-f123-i04-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b010-f123-i04-p0001.jpg,1648,2048,1,dra037-s01-b010-f123-i04
http://hcremacmini01.library.yale.edu/images/dra037-s01-b010-f123-i04-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b010-f123-i04-p0002.jpg,1764,2048,2,dra037-s01-b010-f123-i04
http://hcremacmini01.library.yale.edu/images/dra037-s01-b010-f123-i04-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b010-f123-i04-p0003.jpg,1685,2048,3,dra037-s01-b010-f123-i04
http://hcremacmini01.library.yale.edu/images/dra037-s01-b010-f123-i04-p0004.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b010-f123-i04-p0004.jpg,1713,2048,4,dra037-s01-b010-f123-i04
http://hcremacmini01.library.yale.edu/images/dra037-s01-b010-f124-i03-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b010-f124-i03-p0001.jpg,2031,2048,1,dra037-s01-b010-f124-i03
http://hcremacmini01.library.yale.edu/images/dra037-s01-b010-f124-i03-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b010-f124-i03-p0002.jpg,2048,2043,2,dra037-s01-b010-f124-i03
http://hcremacmini01.library.yale.edu/images/dra037-s01-b010-f124-i03-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b010-f124-i03-p0003.jpg,2027,2048,3,dra037-s01-b010-f124-i03
http://hcremacmini01.library.yale.edu/images/dra037-s01-b010-f124-i03-p0004.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b010-f124-i03-p0004.jpg,2020,2048,4,dra037-s01-b010-f124-i03
http://hcremacmini01.library.yale.edu/images/dra037-s01-b010-f124-i03-p0005.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b010-f124-i03-p0005.jpg,1985,2048,5,dra037-s01-b010-f124-i03
http://hcremacmini01.library.yale.edu/images/dra037-s01-b010-f124-i03-p0006.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b010-f124-i03-p0006.jpg,2023,2048,6,dra037-s01-b010-f124-i03
http://hcremacmini01.library.yale.edu/images/dra037-s01-b010-f124-i03-p0007.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b010-f124-i03-p0007.jpg,2019,2048,7,dra037-s01-b010-f124-i03
http://hcremacmini01.library.yale.edu/images/dra037-s01-b010-f124-i03-p0008.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b010-f124-i03-p0008.jpg,2014,2048,8,dra037-s01-b010-f124-i03
http://hcremacmini01.library.yale.edu/images/dra037-s01-b010-f124-i03-p0009.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b010-f124-i03-p0009.jpg,2017,2048,9,dra037-s01-b010-f124-i03
http://hcremacmini01.library.yale.edu/images/dra037-s01-b010-f124-i03-p0010.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b010-f124-i03-p0010.jpg,2022,2048,10,dra037-s01-b010-f124-i03
http://hcremacmini01.library.yale.edu/images/dra037-s01-b010-f124-i03-p0011.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b010-f124-i03-p0011.jpg,2031,2048,11,dra037-s01-b010-f124-i03
http://hcremacmini01.library.yale.edu/images/dra037-s01-b010-f124-i03-p0012.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b010-f124-i03-p0012.jpg,2001,2048,12,dra037-s01-b010-f124-i03
http://hcremacmini01.library.yale.edu/images/dra037-s01-b010-f124-i03-p0013.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b010-f124-i03-p0013.jpg,2022,2048,13,dra037-s01-b010-f124-i03
http://hcremacmini01.library.yale.edu/images/dra037-s01-b010-f124-i03-p0014.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b010-f124-i03-p0014.jpg,2007,2048,14,dra037-s01-b010-f124-i03
http://hcremacmini01.library.yale.edu/images/dra037-s01-b010-f124-i03-p0015.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b010-f124-i03-p0015.jpg,1993,2048,15,dra037-s01-b010-f124-i03
http://hcremacmini01.library.yale.edu/images/dra037-s01-b010-f124-i03-p0016.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b010-f124-i03-p0016.jpg,2011,2048,16,dra037-s01-b010-f124-i03
http://hcremacmini01.library.yale.edu/images/dra037-s01-b010-f124-i03-p0017.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b010-f124-i03-p0017.jpg,2013,2048,17,dra037-s01-b010-f124-i03
http://hcremacmini01.library.yale.edu/images/dra037-s01-b010-f124-i03-p0018.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b010-f124-i03-p0018.jpg,1998,2048,18,dra037-s01-b010-f124-i03
http://hcremacmini01.library.yale.edu/images/dra037-s01-b010-f124-i03-p0019.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b010-f124-i03-p0019.jpg,2010,2048,19,dra037-s01-b010-f124-i03
http://hcremacmini01.library.yale.edu/images/dra037-s01-b010-f124-i03-p0020.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b010-f124-i03-p0020.jpg,2011,2048,20,dra037-s01-b010-f124-i03
