file_path,thumbnail,width,height,order,set_key
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f049-i06-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f049-i06-p0001.jpg,1576,2048,1,dra037-s01-b004-f049-i06
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f050-i05-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f050-i05-p0001.jpg,862,2048,1,dra037-s01-b004-f050-i05
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f050-i05-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f050-i05-p0002.jpg,757,2048,2,dra037-s01-b004-f050-i05
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f050-i05-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f050-i05-p0003.jpg,872,2048,3,dra037-s01-b004-f050-i05
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f052-i04-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f052-i04-p0001.jpg,1376,2048,1,dra037-s01-b004-f052-i04
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f052-i04-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f052-i04-p0002.jpg,1380,2048,2,dra037-s01-b004-f052-i04
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f052-i04-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f052-i04-p0003.jpg,1348,2048,3,dra037-s01-b004-f052-i04
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f052-i04-p0004.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f052-i04-p0004.jpg,1356,2048,4,dra037-s01-b004-f052-i04
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f052-i04-p0005.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f052-i04-p0005.jpg,1354,2048,5,dra037-s01-b004-f052-i04
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f052-i04-p0006.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f052-i04-p0006.jpg,1363,2048,6,dra037-s01-b004-f052-i04
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f052-i04-p0007.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f052-i04-p0007.jpg,1347,2048,7,dra037-s01-b004-f052-i04
