file_path,thumbnail,width,height,order,set_key
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f068-i02-p0013.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f068-i02-p0013.jpg,2048,1297,13,dra037-s01-b005-f068-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f068-i02-p0014.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f068-i02-p0014.jpg,2048,1297,14,dra037-s01-b005-f068-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f068-i02-p0015.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f068-i02-p0015.jpg,2048,1315,15,dra037-s01-b005-f068-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f068-i02-p0016.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f068-i02-p0016.jpg,2048,1297,16,dra037-s01-b005-f068-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f068-i02-p0017.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f068-i02-p0017.jpg,2048,1310,17,dra037-s01-b005-f068-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f068-i02-p0018.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f068-i02-p0018.jpg,2048,1305,18,dra037-s01-b005-f068-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f068-i02-p0019.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f068-i02-p0019.jpg,2048,1310,19,dra037-s01-b005-f068-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f068-i02-p0020.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f068-i02-p0020.jpg,2048,1297,20,dra037-s01-b005-f068-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f068-i02-p0021.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f068-i02-p0021.jpg,2048,1328,21,dra037-s01-b005-f068-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f068-i02-p0022.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f068-i02-p0022.jpg,2048,1326,22,dra037-s01-b005-f068-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f068-i02-p0023.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f068-i02-p0023.jpg,2048,1312,23,dra037-s01-b005-f068-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f068-i02-p0024.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f068-i02-p0024.jpg,2048,1295,24,dra037-s01-b005-f068-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f068-i02-p0025.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f068-i02-p0025.jpg,2048,1306,25,dra037-s01-b005-f068-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f068-i02-p0026.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f068-i02-p0026.jpg,2048,1295,26,dra037-s01-b005-f068-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f068-i02-p0027.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f068-i02-p0027.jpg,2048,1311,27,dra037-s01-b005-f068-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f068-i02-p0028.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f068-i02-p0028.jpg,2048,1295,28,dra037-s01-b005-f068-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f068-i02-p0029.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f068-i02-p0029.jpg,2048,1314,29,dra037-s01-b005-f068-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f068-i02-p0030.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f068-i02-p0030.jpg,2048,1311,30,dra037-s01-b005-f068-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f068-i02-p0031.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f068-i02-p0031.jpg,2048,1294,31,dra037-s01-b005-f068-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f068-i02-p0032.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f068-i02-p0032.jpg,2048,1276,32,dra037-s01-b005-f068-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f068-i02-p0033.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f068-i02-p0033.jpg,2048,1309,33,dra037-s01-b005-f068-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f068-i02-p0034.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f068-i02-p0034.jpg,2048,1309,34,dra037-s01-b005-f068-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f068-i02-p0035.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f068-i02-p0035.jpg,2048,1319,35,dra037-s01-b005-f068-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f068-i02-p0036.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f068-i02-p0036.jpg,2048,1286,36,dra037-s01-b005-f068-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f068-i02-p0037.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f068-i02-p0037.jpg,2048,1335,37,dra037-s01-b005-f068-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f068-i02-p0038.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f068-i02-p0038.jpg,2048,1322,38,dra037-s01-b005-f068-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f068-i02-p0039.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f068-i02-p0039.jpg,2048,1319,39,dra037-s01-b005-f068-i02
