file_path,thumbnail,width,height,order,set_key
http://hcremacmini01.library.yale.edu/images/dra037-s01-b011-f126-i04-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b011-f126-i04-p0001.jpg,1297,2048,1,dra037-s01-b011-f126-i04
http://hcremacmini01.library.yale.edu/images/dra037-s01-b011-f126-i04-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b011-f126-i04-p0002.jpg,1338,2048,2,dra037-s01-b011-f126-i04
http://hcremacmini01.library.yale.edu/images/dra037-s01-b011-f126-i04-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b011-f126-i04-p0003.jpg,1338,2048,3,dra037-s01-b011-f126-i04
http://hcremacmini01.library.yale.edu/images/dra037-s01-b011-f126-i04-p0004.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b011-f126-i04-p0004.jpg,1323,2048,4,dra037-s01-b011-f126-i04
http://hcremacmini01.library.yale.edu/images/dra037-s01-b011-f127-i04-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b011-f127-i04-p0001.jpg,1643,2048,1,dra037-s01-b011-f127-i04
http://hcremacmini01.library.yale.edu/images/dra037-s01-b011-f127-i04-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b011-f127-i04-p0002.jpg,1643,2048,2,dra037-s01-b011-f127-i04
http://hcremacmini01.library.yale.edu/images/dra037-s01-b011-f127-i04-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b011-f127-i04-p0003.jpg,1643,2048,3,dra037-s01-b011-f127-i04
http://hcremacmini01.library.yale.edu/images/dra037-s01-b011-f127-i04-p0004.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b011-f127-i04-p0004.jpg,1565,2048,4,dra037-s01-b011-f127-i04
http://hcremacmini01.library.yale.edu/images/dra037-s01-b011-f127-i04-p0005.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b011-f127-i04-p0005.jpg,1594,2048,5,dra037-s01-b011-f127-i04
http://hcremacmini01.library.yale.edu/images/dra037-s01-b011-f127-i04-p0006.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b011-f127-i04-p0006.jpg,1624,2048,6,dra037-s01-b011-f127-i04
http://hcremacmini01.library.yale.edu/images/dra037-s01-b011-f127-i04-p0007.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b011-f127-i04-p0007.jpg,1658,2048,7,dra037-s01-b011-f127-i04
http://hcremacmini01.library.yale.edu/images/dra037-s01-b011-f127-i04-p0008.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b011-f127-i04-p0008.jpg,1604,2048,8,dra037-s01-b011-f127-i04
http://hcremacmini01.library.yale.edu/images/dra037-s01-b011-f127-i04-p0009.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b011-f127-i04-p0009.jpg,1639,2048,9,dra037-s01-b011-f127-i04
http://hcremacmini01.library.yale.edu/images/dra037-s01-b011-f127-i04-p0010.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b011-f127-i04-p0010.jpg,1639,2048,10,dra037-s01-b011-f127-i04
http://hcremacmini01.library.yale.edu/images/dra037-s01-b011-f127-i04-p0011.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b011-f127-i04-p0011.jpg,1639,2048,11,dra037-s01-b011-f127-i04
http://hcremacmini01.library.yale.edu/images/dra037-s01-b011-f127-i04-p0012.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b011-f127-i04-p0012.jpg,1649,2048,12,dra037-s01-b011-f127-i04
http://hcremacmini01.library.yale.edu/images/dra037-s01-b011-f127-i04-p0013.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b011-f127-i04-p0013.jpg,1649,2048,13,dra037-s01-b011-f127-i04
http://hcremacmini01.library.yale.edu/images/dra037-s01-b011-f127-i04-p0014.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b011-f127-i04-p0014.jpg,1649,2048,14,dra037-s01-b011-f127-i04
