file_path,thumbnail,width,height,order,set_key
http://hcremacmini01.library.yale.edu/images/dra037-s01-b012-f145-i04-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b012-f145-i04-p0001.jpg,1295,2048,1,dra037-s01-b012-f145-i04
http://hcremacmini01.library.yale.edu/images/dra037-s01-b012-f145-i04-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b012-f145-i04-p0002.jpg,1328,2048,2,dra037-s01-b012-f145-i04
http://hcremacmini01.library.yale.edu/images/dra037-s01-b012-f145-i04-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b012-f145-i04-p0003.jpg,1323,2048,3,dra037-s01-b012-f145-i04
http://hcremacmini01.library.yale.edu/images/dra037-s01-b012-f145-i04-p0004.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b012-f145-i04-p0004.jpg,1328,2048,4,dra037-s01-b012-f145-i04
http://hcremacmini01.library.yale.edu/images/dra037-s01-b012-f146-i05-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b012-f146-i05-p0001.jpg,1312,2048,1,dra037-s01-b012-f146-i05
http://hcremacmini01.library.yale.edu/images/dra037-s01-b012-f146-i05-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b012-f146-i05-p0002.jpg,1302,2048,2,dra037-s01-b012-f146-i05
http://hcremacmini01.library.yale.edu/images/dra037-s01-b012-f147-i04-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b012-f147-i04-p0001.jpg,1316,2048,1,dra037-s01-b012-f147-i04
http://hcremacmini01.library.yale.edu/images/dra037-s01-b012-f147-i04-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b012-f147-i04-p0002.jpg,1316,2048,2,dra037-s01-b012-f147-i04
http://hcremacmini01.library.yale.edu/images/dra037-s01-b012-f147-i04-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b012-f147-i04-p0003.jpg,1316,2048,3,dra037-s01-b012-f147-i04
http://hcremacmini01.library.yale.edu/images/dra037-s01-b012-f147-i04-p0004.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b012-f147-i04-p0004.jpg,1282,2048,4,dra037-s01-b012-f147-i04
http://hcremacmini01.library.yale.edu/images/dra037-s01-b012-f147-i04-p0005.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b012-f147-i04-p0005.jpg,1316,2048,5,dra037-s01-b012-f147-i04
http://hcremacmini01.library.yale.edu/images/dra037-s01-b012-f147-i04-p0006.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b012-f147-i04-p0006.jpg,1316,2048,6,dra037-s01-b012-f147-i04
