file_path,thumbnail,width,height,order,set_key
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f007-i06-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f007-i06-p0001.jpg,1077,2048,1,dra037-s01-b001-f007-i06
