file_path,thumbnail,width,height,order,set_key
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f008-i06-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f008-i06-p0001.jpg,1360,2048,1,dra037-s01-b001-f008-i06
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f008-i06-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f008-i06-p0002.jpg,2048,1538,2,dra037-s01-b001-f008-i06
